Frequency (Hz)	Level (dB)
1073.242188	-73.736168
1074.218750	-73.136696
1075.195312	-73.659683
1076.171875	-74.746758
1077.148438	-74.418053
1078.125000	-74.988754
1079.101562	-74.373253
1080.078125	-74.258255
1081.054688	-74.084984
1082.031250	-73.950867
1083.007812	-74.184273
1083.984375	-73.926437
1084.960938	-73.753754
1085.937500	-74.019440
1086.914062	-73.240967
1087.890625	-71.561119
1088.867188	-74.625465
1089.843750	-74.910553
1090.820312	-73.592361
1091.796875	-74.184830
1092.773438	-72.218002
1093.750000	-72.870331
1094.726562	-74.514229
1095.703125	-71.966103
1096.679688	-71.660980
1097.656250	-73.359474
1098.632812	-72.374641
1099.609375	-70.635895
1100.585938	-72.159233
1101.562500	-71.258080
1102.539062	-71.516945
1103.515625	-71.574989
1104.492188	-71.298187
1105.468750	-71.679291
1106.445312	-71.078819
1107.421875	-70.997597
1108.398438	-70.810188
1109.375000	-72.190247
1110.351562	-71.226982
1111.328125	-71.536346
1112.304688	-70.545296
1113.281250	-70.710762
1114.257812	-70.481110
1115.234375	-69.449722
1116.210938	-71.172249
1117.187500	-69.532959
1118.164062	-70.006561
1119.140625	-69.351997
1120.117188	-68.532822
1121.093750	-68.815140
1122.070312	-68.546036
1123.046875	-67.580200
1124.023438	-67.755981
1125.000000	-68.405762
1125.976562	-67.307449
1126.953125	-69.166183
1127.929688	-68.120651
1128.906250	-67.322998
1129.882812	-67.799164
1130.859375	-66.442810
1131.835938	-67.332932
1132.812500	-65.889313
1133.789062	-66.569756
1134.765625	-66.946861
1135.742188	-67.485703
1136.718750	-65.387810
1137.695312	-66.051651
1138.671875	-65.398552
1139.648438	-65.275024
1140.625000	-64.629929
1141.601562	-64.492813
1142.578125	-65.175247
1143.554688	-63.589527
1144.531250	-65.713081
1145.507812	-64.024895
1146.484375	-64.654594
1147.460938	-64.029518
1148.437500	-62.319351
1149.414062	-63.471405
1150.390625	-62.775536
1151.367188	-62.305962
1152.343750	-61.609478
1153.320312	-60.538712
1154.296875	-62.496754
1155.273438	-61.484795
1156.250000	-61.568935
1157.226562	-61.729305
1158.203125	-61.369991
1159.179688	-60.303288
1160.156250	-60.217884
1161.132812	-61.877876
1162.109375	-61.413559
1163.085938	-60.830471
1164.062500	-60.714504
1165.039062	-61.175785
1166.015625	-60.036190
1166.992188	-60.445694
1167.968750	-61.275753
1168.945312	-60.061222
1169.921875	-60.637775
1170.898438	-61.204849
1171.875000	-60.778122
1172.851562	-61.883713
1173.828125	-62.284904
1174.804688	-61.903088
1175.781250	-62.049904
1176.757812	-62.390873
1177.734375	-63.422344
1178.710938	-64.768776
1179.687500	-63.461418
1180.664062	-64.498222
1181.640625	-63.632790
1182.617188	-64.205986
1183.593750	-64.206169
1184.570312	-65.423111
1185.546875	-65.004852
1186.523438	-64.246849
1187.500000	-65.939896
1188.476562	-66.252884
1189.453125	-65.274673
1190.429688	-65.834976
1191.406250	-66.039627
1192.382812	-66.397934
1193.359375	-66.649902
1194.335938	-65.765388
1195.312500	-67.081268
1196.289062	-67.780502
1197.265625	-68.381302
1198.242188	-68.411530
1199.218750	-68.974602
1200.195312	-68.677490
1201.171875	-67.971779
1202.148438	-68.000572
1203.125000	-68.076813
1204.101562	-69.490448
1205.078125	-68.437950
1206.054688	-69.601997
1207.031250	-69.394341
1208.007812	-68.723885
1208.984375	-69.278824
1209.960938	-69.696182
1210.937500	-70.518982
1211.914062	-71.260902
